area_code,date,stage,window_start,window_end,shed_hrs
30,2024-02-03,4,2024-02-03 00:00:00,2024-02-03 02:30:00,2.5
31,2024-02-03,4,2024-02-03 15:00:00,2024-02-03 17:30:00,2.5
31,2024-02-03,4,2024-02-03 02:30:00,2024-02-03 05:00:00,2.5
32,2024-02-03,4,2024-02-03 17:30:00,2024-02-03 20:00:00,2.5
32,2024-02-03,4,2024-02-03 05:00:00,2024-02-03 07:30:00,2.5
1,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
1,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
1,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
2,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
2,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
2,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
3,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
3,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
3,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
4,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
4,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
4,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
5,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
5,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
5,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
6,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
6,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
6,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
7,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
7,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
7,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
8,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
8,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
8,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
9,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
9,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
9,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
10,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
10,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
10,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
11,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
11,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
11,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
12,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
12,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
12,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
13,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
13,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
13,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
14,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
14,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
14,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
15,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
15,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
15,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
16,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
16,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
16,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
17,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
17,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
17,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
18,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
18,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
18,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
19,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
19,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
19,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
20,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
20,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
20,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
21,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
21,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
21,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
22,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
22,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
22,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
23,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
23,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
23,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
24,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
24,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
24,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
25,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
25,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
25,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
26,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
26,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
26,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
27,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
27,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
27,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
28,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
28,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
28,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
29,2024-02-04,5,2024-02-04 10:00:00,2024-02-04 12:30:00,2.5
29,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
29,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
30,2024-02-04,5,2024-02-04 12:30:00,2024-02-04 15:00:00,2.5
30,2024-02-04,5,2024-02-04 20:00:00,2024-02-04 22:30:00,2.5
30,2024-02-04,5,2024-02-04 02:30:00,2024-02-04 05:00:00,2.5
31,2024-02-04,5,2024-02-04 15:00:00,2024-02-04 17:30:00,2.5
31,2024-02-04,5,2024-02-04 22:30:00,2024-02-04 23:59:59,1.5
31,2024-02-04,5,2024-02-04 05:00:00,2024-02-04 07:30:00,2.5
32,2024-02-04,5,2024-02-04 17:30:00,2024-02-04 20:00:00,2.5
32,2024-02-04,5,2024-02-04 00:00:00,2024-02-04 02:30:00,2.5
32,2024-02-04,5,2024-02-04 07:30:00,2024-02-04 10:00:00,2.5
1,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
1,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
2,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
2,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
3,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
3,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
4,2024-02-05,4,2024-02-05 07:30:00,2024-02-05 10:00:00,2.5
4,2024-02-05,4,2024-02-05 20:00:00,2024-02-05 22:30:00,2.5
5,2024-02-05,4,2024-02-05 10:00:00,2024-02-05 12:30:00,2.5
5,2024-02-05,4,2024-02-05 22:30:00,2024-02-05 23:59:59,1.5
6,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
6,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
7,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
7,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
8,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
8,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
9,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
9,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
10,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
10,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
11,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
11,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
12,2024-02-05,4,2024-02-05 07:30:00,2024-02-05 10:00:00,2.5
12,2024-02-05,4,2024-02-05 20:00:00,2024-02-05 22:30:00,2.5
13,2024-02-05,4,2024-02-05 10:00:00,2024-02-05 12:30:00,2.5
13,2024-02-05,4,2024-02-05 22:30:00,2024-02-05 23:59:59,1.5
14,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
14,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
15,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
15,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
16,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
16,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
17,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
17,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
18,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
18,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
19,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
19,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
20,2024-02-05,4,2024-02-05 07:30:00,2024-02-05 10:00:00,2.5
20,2024-02-05,4,2024-02-05 20:00:00,2024-02-05 22:30:00,2.5
21,2024-02-05,4,2024-02-05 10:00:00,2024-02-05 12:30:00,2.5
21,2024-02-05,4,2024-02-05 22:30:00,2024-02-05 23:59:59,1.5
22,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
22,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
23,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
23,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
24,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
24,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
25,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
25,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
26,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
26,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
27,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
27,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
28,2024-02-05,4,2024-02-05 07:30:00,2024-02-05 10:00:00,2.5
28,2024-02-05,4,2024-02-05 20:00:00,2024-02-05 22:30:00,2.5
29,2024-02-05,4,2024-02-05 10:00:00,2024-02-05 12:30:00,2.5
29,2024-02-05,4,2024-02-05 22:30:00,2024-02-05 23:59:59,1.5
30,2024-02-05,4,2024-02-05 12:30:00,2024-02-05 15:00:00,2.5
30,2024-02-05,4,2024-02-05 00:00:00,2024-02-05 02:30:00,2.5
31,2024-02-05,4,2024-02-05 15:00:00,2024-02-05 17:30:00,2.5
31,2024-02-05,4,2024-02-05 02:30:00,2024-02-05 05:00:00,2.5
32,2024-02-05,4,2024-02-05 17:30:00,2024-02-05 20:00:00,2.5
32,2024-02-05,4,2024-02-05 05:00:00,2024-02-05 07:30:00,2.5
1,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
1,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
2,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
2,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
3,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
3,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
4,2024-02-06,4,2024-02-06 07:30:00,2024-02-06 10:00:00,2.5
4,2024-02-06,4,2024-02-06 20:00:00,2024-02-06 22:30:00,2.5
5,2024-02-06,4,2024-02-06 10:00:00,2024-02-06 12:30:00,2.5
5,2024-02-06,4,2024-02-06 22:30:00,2024-02-06 23:59:59,1.5
6,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
6,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
7,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
7,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
8,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
8,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
9,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
9,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
10,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
10,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
11,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
11,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
12,2024-02-06,4,2024-02-06 07:30:00,2024-02-06 10:00:00,2.5
12,2024-02-06,4,2024-02-06 20:00:00,2024-02-06 22:30:00,2.5
13,2024-02-06,4,2024-02-06 10:00:00,2024-02-06 12:30:00,2.5
13,2024-02-06,4,2024-02-06 22:30:00,2024-02-06 23:59:59,1.5
14,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
14,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
15,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
15,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
16,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
16,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
17,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
17,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
18,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
18,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
19,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
19,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
20,2024-02-06,4,2024-02-06 07:30:00,2024-02-06 10:00:00,2.5
20,2024-02-06,4,2024-02-06 20:00:00,2024-02-06 22:30:00,2.5
21,2024-02-06,4,2024-02-06 10:00:00,2024-02-06 12:30:00,2.5
21,2024-02-06,4,2024-02-06 22:30:00,2024-02-06 23:59:59,1.5
22,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
22,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
23,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
23,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
24,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
24,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
25,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
25,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
26,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
26,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
27,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
27,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
28,2024-02-06,4,2024-02-06 07:30:00,2024-02-06 10:00:00,2.5
28,2024-02-06,4,2024-02-06 20:00:00,2024-02-06 22:30:00,2.5
29,2024-02-06,4,2024-02-06 10:00:00,2024-02-06 12:30:00,2.5
29,2024-02-06,4,2024-02-06 22:30:00,2024-02-06 23:59:59,1.5
30,2024-02-06,4,2024-02-06 12:30:00,2024-02-06 15:00:00,2.5
30,2024-02-06,4,2024-02-06 00:00:00,2024-02-06 02:30:00,2.5
31,2024-02-06,4,2024-02-06 15:00:00,2024-02-06 17:30:00,2.5
31,2024-02-06,4,2024-02-06 02:30:00,2024-02-06 05:00:00,2.5
32,2024-02-06,4,2024-02-06 17:30:00,2024-02-06 20:00:00,2.5
32,2024-02-06,4,2024-02-06 05:00:00,2024-02-06 07:30:00,2.5
1,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
1,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
2,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
2,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
3,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
3,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
4,2024-02-07,4,2024-02-07 07:30:00,2024-02-07 10:00:00,2.5
4,2024-02-07,4,2024-02-07 20:00:00,2024-02-07 22:30:00,2.5
5,2024-02-07,4,2024-02-07 10:00:00,2024-02-07 12:30:00,2.5
5,2024-02-07,4,2024-02-07 22:30:00,2024-02-07 23:59:59,1.5
6,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
6,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
7,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
7,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
8,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
8,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
9,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
9,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
10,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
10,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
11,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
11,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
12,2024-02-07,4,2024-02-07 07:30:00,2024-02-07 10:00:00,2.5
12,2024-02-07,4,2024-02-07 20:00:00,2024-02-07 22:30:00,2.5
13,2024-02-07,4,2024-02-07 10:00:00,2024-02-07 12:30:00,2.5
13,2024-02-07,4,2024-02-07 22:30:00,2024-02-07 23:59:59,1.5
14,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
14,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
15,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
15,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
16,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
16,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
17,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
17,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
18,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
18,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
19,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
19,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
20,2024-02-07,4,2024-02-07 07:30:00,2024-02-07 10:00:00,2.5
20,2024-02-07,4,2024-02-07 20:00:00,2024-02-07 22:30:00,2.5
21,2024-02-07,4,2024-02-07 10:00:00,2024-02-07 12:30:00,2.5
21,2024-02-07,4,2024-02-07 22:30:00,2024-02-07 23:59:59,1.5
22,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
22,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
23,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
23,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
24,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
24,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
25,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
25,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
26,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
26,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
27,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
27,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
28,2024-02-07,4,2024-02-07 07:30:00,2024-02-07 10:00:00,2.5
28,2024-02-07,4,2024-02-07 20:00:00,2024-02-07 22:30:00,2.5
29,2024-02-07,4,2024-02-07 10:00:00,2024-02-07 12:30:00,2.5
29,2024-02-07,4,2024-02-07 22:30:00,2024-02-07 23:59:59,1.5
30,2024-02-07,4,2024-02-07 12:30:00,2024-02-07 15:00:00,2.5
30,2024-02-07,4,2024-02-07 00:00:00,2024-02-07 02:30:00,2.5
31,2024-02-07,4,2024-02-07 15:00:00,2024-02-07 17:30:00,2.5
31,2024-02-07,4,2024-02-07 02:30:00,2024-02-07 05:00:00,2.5
32,2024-02-07,4,2024-02-07 17:30:00,2024-02-07 20:00:00,2.5
32,2024-02-07,4,2024-02-07 05:00:00,2024-02-07 07:30:00,2.5
1,2024-02-08,6,2024-02-08 00:00:00,2024-02-08 02:30:00,2.5
1,2024-02-08,6,2024-02-08 07:30:00,2024-02-08 10:00:00,2.5
1,2024-02-08,6,2024-02-08 15:00:00,2024-02-08 17:30:00,2.5
2,2024-02-08,6,2024-02-08 02:30:00,2024-02-08 05:00:00,2.5
2,2024-02-08,6,2024-02-08 10:00:00,2024-02-08 12:30:00,2.5
2,2024-02-08,6,2024-02-08 17:30:00,2024-02-08 20:00:00,2.5
3,2024-02-08,6,2024-02-08 05:00:00,2024-02-08 07:30:00,2.5
3,2024-02-08,6,2024-02-08 12:30:00,2024-02-08 15:00:00,2.5
3,2024-02-08,6,2024-02-08 20:00:00,2024-02-08 22:30:00,2.5
4,2024-02-08,6,2024-02-08 07:30:00,2024-02-08 10:00:00,2.5
4,2024-02-08,6,2024-02-08 15:00:00,2024-02-08 17:30:00,2.5
4,2024-02-08,6,2024-02-08 22:30:00,2024-02-08 23:59:59,1.5
5,2024-02-08,6,2024-02-08 10:00:00,2024-02-08 12:30:00,2.5
5,2024-02-08,6,2024-02-08 17:30:00,2024-02-08 20:00:00,2.5
5,2024-02-08,6,2024-02-08 00:00:00,2024-02-08 02:30:00,2.5
6,2024-02-08,6,2024-02-08 12:30:00,2024-02-08 15:00:00,2.5
6,2024-02-08,6,2024-02-08 20:00:00,2024-02-08 22:30:00,2.5
6,2024-02-08,6,2024-02-08 02:30:00,2024-02-08 05:00:00,2.5
7,2024-02-08,6,2024-02-08 15:00:00,2024-02-08 17:30:00,2.5
7,2024-02-08,6,2024-02-08 22:30:00,2024-02-08 23:59:59,1.5
7,2024-02-08,6,2024-02-08 05:00:00,2024-02-08 07:30:00,2.5
8,2024-02-08,6,2024-02-08 17:30:00,2024-02-08 20:00:00,2.5
8,2024-02-08,6,2024-02-08 00:00:00,2024-02-08 02:30:00,2.5
8,2024-02-08,6,2024-02-08 07:30:00,2024-02-08 10:00:00,2.5
9,2024-02-08,6,2024-02-08 00:00:00,2024-02-08 02:30:00,2.5
9,2024-02-08,6,2024-02-08 07:30:00,2024-02-08 10:00:00,2.5
9,2024-02-08,6,2024-02-08 15:00:00,2024-02-08 17:30:00,2.5
10,2024-02-08,6,2024-02-08 02:30:00,2024-02-08 05:00:00,2.5
10,2024-02-08,6,2024-02-08 10:00:00,2024-02-08 12:30:00,2.5
10,2024-02-08,6,2024-02-08 17:30:00,2024-02-08 20:00:00,2.5
11,2024-02-08,6,2024-02-08 05:00:00,2024-02-08 07:30:00,2.5
11,2024-02-08,6,2024-02-08 12:30:00,2024-02-08 15:00:00,2.5
11,2024-02-08,6,2024-02-08 20:00:00,2024-02-08 22:30:00,2.5
12,2024-02-08,6,2024-02-08 07:30:00,2024-02-08 10:00:00,2.5
12,2024-02-08,6,2024-02-08 15:00:00,2024-02-08 17:30:00,2.5
12,2024-02-08,6,2024-02-08 22:30:00,2024-02-08 23:59:59,1.5
13,2024-02-08,6,2024-02-08 10:00:00,2024-02-08 12:30:00,2.5
13,2024-02-08,6,2024-02-08 17:30:00,2024-02-08 20:00:00,2.5
13,2024-02-08,6,2024-02-08 00:00:00,2024-02-08 02:30:00,2.5
14,2024-02-08,6,2024-02-08 12:30:00,2024-02-08 15:00:00,2.5
14,2024-02-08,6,2024-02-08 20:00:00,2024-02-08 22:30:00,2.5
14,2024-02-08,6,2024-02-08 02:30:00,2024-02-08 05:00:00,2.5
15,2024-02-08,6,2024-02-08 15:00:00,2024-02-08 17:30:00,2.5
15,2024-02-08,6,2024-02-08 22:30:00,2024-02-08 23:59:59,1.5
15,2024-02-08,6,2024-02-08 05:00:00,2024-02-08 07:30:00,2.5
16,2024-02-08,6,2024-02-08 17:30:00,2024-02-08 20:00:00,2.5
16,2024-02-08,6,2024-02-08 00:00:00,2024-02-08 02:30:00,2.5
